application_id,job_id,user_id,status
2873,6877,1168,2
2874,8345,1168,2
2875,14685,1168,0
2876,3643,1514,2
2877,11785,1514,2
2878,12845,1514,1
2879,3346,1761,2
2880,5015,1761,0
2881,7326,1761,1
2882,12942,1761,2
2883,17556,1761,1
2884,18507,1761,1
2885,479,151,1
2886,2563,151,0
2887,3280,151,2
2888,3346,151,1
2889,6160,151,0
2890,15671,1961,2
2891,16162,1961,2
2892,9146,113,0
2893,13095,113,0
2894,13165,113,2
2895,13353,113,2
2896,13915,113,1
2897,14733,113,0
2898,16958,113,1
2899,2015,838,2
2900,9020,838,1
2901,14488,838,1
2902,16468,838,2
2903,17871,838,1
2904,5973,814,1
2905,9984,814,0
2906,12189,814,0
2907,12225,814,2
2908,13742,814,0
2909,17824,814,2
2910,18239,814,1
2911,1788,915,2
2912,12008,915,1
2913,18745,915,2
2914,1432,1401,2
2915,4938,1401,2
2916,6025,1401,0
2917,9163,1401,0
2918,12604,1401,0
2919,3542,1018,2
2920,4525,1018,2
2921,12189,1018,2
2922,14562,1018,1
2923,3343,406,0
2924,7157,406,0
2925,9107,406,0
2926,10090,406,2
2927,13793,406,0
2928,14340,406,0
2929,14892,406,0
2930,18797,406,2
2931,3322,1676,2
2932,7154,1676,1
2933,17400,1676,0
2934,1898,1904,1
2935,7309,1904,0
2936,8256,1904,1
2937,12228,1904,0
2938,17388,1904,2
2939,3733,181,2
2940,4785,181,1
2941,6563,181,1
2942,12225,181,1
2943,12887,181,1
2944,14414,181,0
2945,17879,181,1
2946,4938,188,0
2947,18149,188,0
2948,3346,340,1
2949,3351,340,0
2950,14733,340,0
2951,15074,340,0
2952,15239,340,2
2953,18116,340,0
2954,3346,1260,2
2955,11723,1260,1
2956,14238,1260,1
2957,18368,1260,1
2958,1495,1847,0
2959,3290,1847,1
2960,6778,1847,0
2961,12477,1847,0
2962,14400,1847,1
2963,917,772,1
2964,4878,772,0
2965,4956,772,1
2966,8987,772,1
2967,11277,772,2
2968,15640,772,2
2969,17452,772,0
2970,18507,772,0
2971,4837,193,0
2972,9680,193,2
2973,17452,193,1
2974,18797,193,0
2975,8345,715,2
2976,14097,715,1
2977,18460,715,2
2978,929,1234,1
2979,2160,1234,2
2980,16097,1234,2
2981,16327,1234,2
2982,3851,145,2
2983,19132,145,2
2984,9220,518,1
2985,17327,518,1
2986,17424,518,2
2987,19161,518,1
2988,3480,1614,2
2989,4456,1614,1
2990,14821,1614,1
2991,18580,1614,0
2992,4266,1928,1
2993,4938,1928,2
2994,7193,1928,2
2995,8526,1928,1
2996,12355,1928,1
2997,13002,1928,0
2998,14015,1928,2
2999,8861,802,0
3000,12508,802,2
3001,13393,802,2
3002,3280,823,1
3003,3780,823,2
3004,4704,823,1
3005,6386,823,0
3006,7571,823,0
3007,9020,823,1
3008,18708,823,1
3009,479,615,0
3010,11254,615,1
3011,18580,615,1
3012,18677,615,1
3013,1977,662,2
3014,4330,662,1
3015,4739,662,1
3016,6723,662,0
3017,13945,662,2
3018,14821,662,1
3019,3520,1370,0
3020,5274,1370,0
3021,9220,1680,0
3022,13842,1680,1
3023,16138,1680,2
3024,17400,1680,1
3025,9596,1895,2
3026,12886,1895,2
3027,1981,1087,1
3028,3733,1087,1
3029,4755,1087,0
3030,4988,1087,2
3031,9394,1087,2
3032,13806,1087,1
3033,14174,1087,1
3034,15918,1087,1
3035,16546,1087,2
3036,2563,1550,0
3037,5025,1550,1
3038,8093,1550,1
3039,11723,1550,1
3040,12777,1550,1
3041,15084,1550,1
3042,18149,1550,1
3043,1068,507,2
3044,3402,507,0
3045,4266,507,0
3046,4721,507,1
3047,7467,507,2
3048,14349,507,1
3049,7466,242,0
3050,7931,242,0
3051,9374,242,1
3052,15239,242,0
3053,16668,242,0
3054,5702,1187,1
3055,7056,1187,2
3056,9394,1187,2
3057,18239,1187,2
3058,1981,63,2
3059,4313,63,0
3060,4704,63,2
3061,14400,63,0
3062,15656,63,2
3063,16247,63,2
3064,18101,63,0
3065,18460,63,0
3066,261,1402,0
3067,6408,1402,0
3068,14097,1402,0
3069,7482,1729,0
3070,16600,1729,1
3071,16797,1729,2
3072,8345,671,0
3073,8628,671,2
3074,14626,671,2
3075,16582,671,1
3076,17001,671,0
3077,19161,671,2
3078,3799,859,0
3079,8160,859,1
3080,14861,859,2
3081,1614,1285,0
3082,6408,1285,0
3083,6627,1285,1
3084,15697,1285,0
3085,15918,1285,1
3086,2160,1795,2
3087,3815,1795,1
3088,4313,1795,2
3089,5274,1795,0
3090,5719,1795,0
3091,6032,1795,2
3092,7660,1795,2
3093,13114,1795,0
3094,16348,1795,1
3095,16797,1795,2
3096,3799,580,2
3097,11263,580,2
3098,11277,580,1
3099,11845,580,2
3100,13249,580,2
3101,13329,580,0
3102,14771,580,2
3103,1549,1716,2
3104,4525,1716,0
3105,13806,1716,1
3106,15104,1716,0
3107,457,1799,2
3108,14349,1799,0
3109,2016,681,2
3110,9099,681,0
3111,13329,681,1
3112,14626,681,1
3113,15345,681,2
3114,16931,681,0
3115,18764,681,1
3116,3581,761,1
3117,7157,761,1
3118,10387,761,0
3119,12835,761,1
3120,15239,761,2
3121,16392,761,2
3122,17221,761,2
3123,3851,1217,1
3124,5702,1217,0
3125,6638,1217,2
3126,13114,1217,1
3127,15134,1217,1
3128,18946,1217,1
3129,4878,1014,0
3130,8805,1014,0
3131,12712,1014,2
3132,13024,1014,2
3133,15724,1014,1
3134,213,1940,1
3135,2160,1940,1
3136,4351,1940,2
3137,13642,1940,1
3138,18745,1940,0
3139,1374,157,2
3140,3133,157,0
3141,3645,157,0
3142,4313,157,1
3143,6136,157,0
3144,16097,157,2
3145,16512,157,2
3146,16871,157,2
3147,5973,316,2
3148,16078,316,1
3149,16808,316,2
3150,17413,316,1
3151,1087,436,2
3152,3829,436,1
3153,6376,436,0
3154,7136,436,2
3155,7597,436,2
3156,12499,436,2
3157,14097,436,1
3158,15751,436,1
3159,17697,436,1
3160,1981,768,1
3161,4941,768,2
3162,5663,768,2
3163,7342,768,2
3164,17556,768,1
3165,549,361,2
3166,9133,361,1
3167,15321,361,0
3168,18396,361,0
3169,2184,574,2
3170,13165,574,2
3171,14533,574,0
3172,16227,574,1
3173,16309,574,1
3174,109,956,2
3175,1833,956,1
3176,3733,956,1
3177,4941,956,1
3178,12008,956,1
3179,16410,956,2
3180,16797,956,1
3181,2893,1071,1
3182,7665,1071,2
3183,13353,1071,1
3184,14522,1071,0
3185,185,25,0
3186,1788,25,1
3187,4956,25,0
3188,13132,25,2
3189,14455,25,0
3190,15783,25,2
3191,17752,25,0
3192,19143,25,2
3193,3480,930,0
3194,5025,930,2
3195,11629,930,2
3196,719,1554,1
3197,4557,1554,2
3198,16576,1554,2
3199,16667,1554,0
3200,457,1192,1
3201,1898,1192,0
3202,9017,1192,2
3203,11837,1192,2
3204,14097,1192,2
3205,14807,1192,2
3206,16040,1192,0
3207,1614,226,2
3208,4236,226,1
3209,4266,226,1
3210,6441,226,2
3211,6877,226,2
3212,12508,226,0
3213,13433,226,1
3214,13842,226,0
3215,15128,226,0
3216,18745,226,2
3217,710,1142,1
3218,8689,1142,2
3219,2852,1233,0
3220,9270,1233,2
3221,15656,1233,1
3222,17680,1233,2
3223,1788,1252,0
3224,8383,1252,0
3225,13642,1252,2
3226,14065,1252,2
3227,16436,1252,2
3228,16912,1252,2
3229,17791,1252,1
3230,3837,311,1
3231,3851,311,2
3232,9680,311,0
3233,12712,311,2
3234,14414,311,0
3235,14880,311,1
3236,16576,311,2
3237,18101,311,2
3238,4500,404,2
3239,6723,404,1
3240,8002,404,0
3241,13945,404,2
3242,17342,404,2
3243,19143,404,2
3244,2016,1705,2
3245,5908,1705,1
3246,10090,1705,1
3247,13021,1705,0
3248,18580,1705,2
3249,18813,1705,1
3250,6160,863,0
3251,7102,863,0
3252,10031,863,0
3253,16392,863,0
3254,17037,863,0
3255,18942,863,1
3256,924,607,2
3257,1432,607,0
3258,2852,607,2
3259,4394,607,0
3260,9099,607,2
3261,13095,607,2
3262,14807,607,1
3263,15671,607,0
3264,1659,43,0
3265,4115,43,2
3266,8408,43,0
3267,12835,43,1
3268,13598,43,0
3269,4923,45,2
3270,5506,45,1
3271,5748,45,1
3272,6960,45,2
3273,8681,45,1
3274,11965,45,0
3275,12228,45,2
3276,12845,45,2
3277,15515,45,2
3278,2064,413,1
3279,4813,413,1
3280,8002,413,1
3281,8093,413,2
3282,11362,413,1
3283,15515,413,2
3284,4813,536,0
3285,4988,536,1
3286,7482,536,1
3287,11990,536,0
3288,12205,536,0
3289,15671,536,1
3290,6895,772,1
3291,9163,772,2
3292,11208,772,0
3293,11629,772,1
3294,12604,772,1
3295,16360,772,2
3296,17936,772,2
3297,18764,772,1
3298,6558,1150,2
3299,9107,1150,0
3300,13686,1150,0
3301,18116,1150,0
3302,667,1674,0
3303,1362,1674,2
3304,1374,1674,2
3305,1532,1674,0
3306,1833,1674,2
3307,15697,1674,0
3308,8942,329,0
3309,11723,329,0
3310,18797,329,2
3311,1380,561,1
3312,3402,561,1
3313,3542,561,1
3314,3829,561,0
3315,4351,561,0
3316,9136,561,2
3317,13125,561,2
3318,1479,1361,1
3319,4706,1361,1
3320,8093,1361,2
3321,8942,1361,0
3322,9933,1361,1
3323,18580,1361,1
3324,6877,8,0
3325,9984,8,1
3326,12845,8,1
3327,13393,8,2
3328,15134,8,2
3329,15751,8,0
3330,16912,8,0
3331,17388,8,1
3332,667,851,2
3333,1374,851,1
3334,2151,851,2
3335,2893,851,2
3336,3513,851,0
3337,3643,851,1
3338,6627,851,2
3339,12941,851,1
3340,13114,851,1
3341,13132,851,0
3342,15084,851,0
3343,16560,851,1
3344,109,876,0
3345,5809,876,0
3346,8992,876,2
3347,9680,876,1
3348,14685,876,0
3349,15125,876,0
3350,3978,875,0
3351,4721,875,0
3352,6335,875,2
3353,7309,875,1
3354,14562,875,0
3355,15128,875,2
3356,15202,875,2
3357,17936,875,1
3358,62,1035,0
3359,8673,1035,1
3360,9107,1035,1
3361,11256,1035,2
3362,14562,1035,2
3363,185,22,0
3364,6441,22,1
3365,7578,22,0
3366,8028,22,2
3367,8689,22,1
3368,14263,22,2
3369,16340,22,0
3370,2311,848,1
3371,3542,848,2
3372,5170,848,0
3373,6960,848,2
3374,3319,1168,0
3375,6414,1168,1
3376,6441,1168,0
3377,7326,1168,0
3378,17889,1168,1
3379,3319,1514,2
3380,4230,1514,2
3381,5592,1514,0
3382,5663,1514,1
3383,11723,1514,1
3384,13024,1514,1
3385,14015,1514,1
3386,14685,1514,2
3387,18051,1514,0
3388,18450,1514,0
3389,16097,1761,1
3390,18608,1761,0
3391,2151,151,1
3392,4837,151,2
3393,5441,151,1
3394,8681,151,1
3395,8987,151,2
3396,12942,151,1
3397,13182,151,2
3398,719,1961,0
3399,14880,1961,0
3400,16227,1961,1
3401,17424,1961,2
3402,3829,113,0
3403,4441,113,1
3404,4500,113,1
3405,6820,113,2
3406,9146,113,1
3407,9978,113,2
3408,11919,113,2
3409,13516,113,2
3410,109,838,1
3411,457,838,2
3412,4456,838,0
3413,5506,838,0
3414,12779,838,0
3415,16931,838,0
3416,6563,814,1
3417,15114,814,1
3418,16138,814,1
3419,16309,814,0
3420,9369,915,1
3421,13249,915,2
3422,16309,915,1
3423,4379,1401,1
3424,6360,1401,1
3425,15771,1401,1
3426,17464,1401,1
3427,6877,1018,1
3428,8002,1018,0
3429,8613,1018,2
3430,9163,1018,2
3431,9394,1018,1
3432,11392,1018,1
3433,17319,1018,2
3434,10031,406,0
3435,13230,406,1
3436,17894,406,0
3437,667,1676,0
3438,6376,1676,0
3439,8160,1676,0
3440,14065,1676,2
3441,15843,1676,1
3442,16327,1676,1
3443,16541,1676,0
3444,16783,1676,0
3445,1125,1904,0
3446,3983,1904,2
3447,4839,1904,0
3448,4843,1904,0
3449,8987,1904,1
3450,6441,181,1
3451,7919,181,1
3452,13125,181,2
3453,14044,181,1
3454,16600,181,2
3455,18700,181,2
3456,18996,181,0
3457,19132,181,0
3458,4109,188,1
3459,7512,188,1
3460,12941,188,1
3461,17319,188,0
3462,1680,340,0
3463,12953,340,0
3464,15134,340,2
3465,17464,340,1
3466,1567,1260,2
3467,14044,1260,0
3468,14807,1260,1
3469,15683,1260,0
3470,17084,1260,2
3471,18368,1260,2
3472,2301,1847,1
3473,7056,1847,2
3474,12777,1847,2
3475,17882,1847,0
3476,560,772,2
3477,1658,772,0
3478,4549,772,1
3479,7379,772,2
3480,13402,772,0
3481,13709,772,2
3482,16221,772,0
3483,16671,772,2
3484,5002,193,0
3485,11277,193,0
3486,15407,193,1
3487,3542,715,2
3488,4269,715,0
3489,14488,715,0
3490,4919,1234,2
3491,7379,1234,1
3492,13842,1234,2
3493,150,341,1
3494,814,341,2
3495,1816,341,2
3496,2216,341,1
3497,2394,341,1
3498,3535,341,2
3499,3930,341,2
3500,4165,341,1
3501,5115,341,0
3502,5656,341,1
3503,6834,341,1
3504,9174,341,2
3505,13008,341,2
3506,13549,341,2
3507,14985,341,0
3508,16100,341,0
3509,16110,341,0
3510,16696,341,0
3511,16721,341,0
3512,18371,341,2
3513,156,441,0
3514,2167,441,0
3515,2216,441,2
3516,5707,441,1
3517,6488,441,0
3518,6657,441,1
3519,6951,441,0
3520,7897,441,2
3521,11727,441,2
3522,16242,441,2
3523,17972,441,1
3524,18023,441,0
3525,18120,441,1
3526,18885,441,1
3527,18886,441,2
3528,18991,441,2
3529,19024,441,1
3530,351,741,1
3531,2164,741,2
3532,4568,741,0
3533,4872,741,1
3534,6834,741,2
3535,13862,741,1
3536,14611,741,2
3537,16253,741,0
3538,16844,741,0
3539,18334,741,2
3540,19294,741,0
3541,550,1376,1
3542,2374,1376,2
3543,2556,1376,1
3544,2615,1376,0
3545,4175,1376,2
3546,8663,1376,2
3547,8971,1376,2
3548,12746,1376,0
3549,13549,1376,1
3550,18792,1376,0
3551,19291,1376,0
3552,1141,57,1
3553,2269,57,2
3554,14055,57,1
3555,14080,57,1
3556,16035,57,1
3557,16100,57,0
3558,16184,57,0
3559,16588,57,1
3560,18085,57,0
3561,18292,57,1
3562,2427,1181,0
3563,3535,1181,0
3564,3597,1181,1
3565,4196,1181,2
3566,5665,1181,0
3567,8227,1181,1
3568,8780,1181,1
3569,8887,1181,0
3570,9212,1181,2
3571,12764,1181,0
3572,16111,1181,2
3573,16681,1181,2
3574,18402,1181,2
3575,766,480,0
3576,1957,480,0
3577,4271,480,2
3578,4872,480,0
3579,5305,480,1
3580,5483,480,0
3581,11615,480,2
3582,13072,480,2
3583,15126,480,2
3584,16108,480,0
3585,16502,480,0
3586,18272,480,2
3587,1198,540,0
3588,2167,540,1
3589,2280,540,0
3590,3755,540,0
3591,4066,540,2
3592,5656,540,0
3593,6810,540,2
3594,8887,540,1
3595,11193,540,2
3596,11615,540,1
3597,11675,540,1
3598,13780,540,1
3599,15473,540,0
3600,16291,540,2
3601,16381,540,1
3602,17572,540,2
3603,17904,540,0
3604,18246,540,2
3605,18968,540,2
3606,18991,540,0
3607,1141,990,2
3608,1196,990,2
3609,2269,990,0
3610,2374,990,0
3611,3843,990,1
3612,7269,990,2
3613,9879,990,0
3614,11721,990,2
3615,13008,990,2
3616,14611,990,0
3617,16020,990,0
3618,16433,990,0
3619,18168,990,1
3620,19294,990,2
3621,766,1623,2
3622,1816,1623,0
3623,2387,1623,0
3624,2471,1623,2
3625,5709,1623,2
3626,8627,1623,2
3627,9509,1623,1
3628,10607,1623,0
3629,11510,1623,2
3630,11583,1623,2
3631,16110,1623,0
3632,17209,1623,2
3633,18168,1623,0
3634,174,556,0
3635,351,556,2
3636,814,556,1
3637,1653,556,2
3638,2427,556,1
3639,3301,556,0
3640,4700,556,0
3641,5709,556,2
3642,7137,556,2
3643,7269,556,2
3644,7356,556,2
3645,9174,556,0
3646,10550,556,1
3647,11583,556,0
3648,13643,556,0
3649,14185,556,1
3650,15139,556,1
3651,15755,556,2
3652,16184,556,0
3653,16696,556,0
3654,17904,556,2
3655,18100,556,2
3656,1816,601,2
3657,1989,601,1
3658,2975,601,1
3659,3535,601,0
3660,3844,601,0
3661,3998,601,2
3662,7387,601,1
3663,7746,601,1
3664,7835,601,0
3665,8971,601,1
3666,11818,601,1
3667,16019,601,1
3668,16111,601,1
3669,17807,601,0
3670,150,717,0
3671,1117,717,0
3672,2615,717,0
3673,4538,717,0
3674,4891,717,1
3675,6321,717,0
3676,6975,717,1
3677,7356,717,0
3678,7580,717,1
3679,10607,717,0
3680,11214,717,0
3681,12764,717,1
3682,15083,717,0
3683,18062,717,0
3684,2653,978,2
3685,4196,978,1
3686,6458,978,1
3687,7261,978,1
3688,8829,978,0
3689,12969,978,2
3690,13489,978,2
3691,13549,978,2
3692,13643,978,1
3693,13780,978,2
3694,16100,978,1
3695,16409,978,0
3696,16613,978,2
3697,16652,978,1
3698,17401,978,0
3699,18292,978,1
3700,18399,978,1
3701,18445,978,0
3702,18473,978,1
3703,1141,1000,1
3704,1196,1000,2
3705,2699,1000,0
3706,2724,1000,1
3707,3467,1000,1
3708,3930,1000,0
3709,6467,1000,0
3710,6836,1000,0
3711,7137,1000,0
3712,7848,1000,1
3713,8366,1000,2
3714,9638,1000,2
3715,16425,1000,1
3716,16721,1000,2
3717,18272,1000,0
3718,18302,1000,2
3719,18523,1000,2
3720,1816,1633,2
3721,3470,1633,2
3722,9053,1633,0
3723,11802,1633,1
3724,12430,1633,1
3725,14893,1633,0
3726,15126,1633,1
3727,16110,1633,2
3728,18168,1633,2
3729,18334,1633,2
3730,18991,1633,2
3731,202,1038,1
3732,1559,1038,0
3733,2471,1038,2
3734,5665,1038,0
3735,6488,1038,0
3736,8612,1038,2
3737,11090,1038,1
3738,11227,1038,0
3739,13651,1038,0
3740,15755,1038,1
3741,16291,1038,2
3742,16858,1038,1
3743,18399,1038,0
3744,18473,1038,1
3745,2387,256,2
3746,2724,256,0
3747,6951,256,2
3748,6975,256,2
3749,7158,256,2
3750,9371,256,1
3751,10607,256,0
3752,11090,256,2
3753,12166,256,0
3754,13549,256,0
3755,16290,256,2
3756,17670,256,0
3757,17972,256,1
3758,18136,256,1
3759,18523,256,2
3760,18652,256,1
3761,18885,256,0
3762,18966,256,2
3763,18991,256,2
3764,19294,256,1
3765,1559,503,1
3766,1662,503,1
3767,3259,503,0
3768,7158,503,1
3769,7261,503,1
3770,7871,503,2
3771,7877,503,2
3772,9174,503,1
3773,11583,503,1
3774,12689,503,0
3775,14055,503,0
3776,14940,503,1
3777,16108,503,0
3778,17669,503,1
3779,17904,503,2
3780,18085,503,0
3781,18678,503,0
3782,1198,742,1
3783,1493,742,2
3784,1736,742,1
3785,1957,742,1
3786,2561,742,1
3787,2573,742,2
3788,3492,742,2
3789,3755,742,1
3790,3930,742,1
3791,6554,742,1
3792,7274,742,0
3793,7356,742,0
3794,8663,742,0
3795,15298,742,0
3796,16019,742,1
3797,16035,742,2
3798,17135,742,1
3799,17904,742,2
3800,2269,206,2
3801,2471,206,1
3802,7274,206,1
3803,15473,206,0
3804,16024,206,2
3805,16409,206,0
3806,17091,206,2
3807,18062,206,1
3808,1517,1527,1
3809,6657,1527,2
3810,6975,1527,0
3811,7134,1527,2
3812,12390,1527,0
3813,17135,1527,2
3814,991,1826,0
3815,2333,1826,1
3816,2699,1826,1
3817,3467,1826,0
3818,3745,1826,2
3819,5656,1826,0
3820,6763,1826,1
3821,7274,1826,2
3822,7649,1826,1
3823,7933,1826,2
3824,8227,1826,2
3825,15083,1826,0
3826,16110,1826,0
3827,16588,1826,0
3828,16844,1826,1
3829,16858,1826,1
3830,17401,1826,0
3831,550,853,1
3832,1795,853,0
3833,2216,853,0
3834,4538,853,2
3835,5158,853,2
3836,8627,853,2
3837,11227,853,0
3838,12047,853,2
3839,16024,853,2
3840,16517,853,0
3841,16608,853,0
3842,17209,853,2
3843,18968,853,1
3844,19008,853,1
3845,19378,853,0
3846,991,61,1
3847,2164,61,1
3848,2269,61,1
3849,4013,61,1
3850,4538,61,1
3851,5665,61,1
3852,6981,61,0
3853,9050,61,0
3854,11818,61,2
3855,15153,61,1
3856,17091,61,1
3857,17670,61,0
3858,17904,61,0
3859,18652,61,0
3860,19008,61,0
3861,621,1397,2
3862,2556,1397,0
3863,2724,1397,2
3864,6951,1397,0
3865,7137,1397,2
3866,7848,1397,2
3867,8612,1397,0
3868,9638,1397,2
3869,9879,1397,1
3870,11721,1397,0
3871,13363,1397,2
3872,13542,1397,0
3873,16110,1397,1
3874,16290,1397,0
3875,18006,1397,2
3876,18260,1397,2
3877,18445,1397,2
3878,18473,1397,0
3879,351,62,0
3880,6657,62,1
3881,7158,62,0
3882,7934,62,1
3883,11854,62,2
3884,12013,62,0
3885,15755,62,2
3886,18886,62,1
3887,19291,62,1
3888,2275,374,1
3889,2471,374,1
3890,3470,374,1
3891,4250,374,1
3892,5461,374,1
3893,7158,374,1
3894,8101,374,1
3895,8227,374,2
3896,15657,374,2
3897,16291,374,1
3898,17091,374,2
3899,18072,374,1
3900,18168,374,1
3901,18402,374,2
3902,156,366,1
3903,2340,366,0
3904,2341,366,2
3905,2433,366,2
3906,2724,366,1
3907,3470,366,0
3908,3768,366,1
3909,3843,366,0
3910,6554,366,1
3911,7580,366,1
3912,8227,366,2
3913,13008,366,1
3914,16035,366,0
3915,16409,366,1
3916,17669,366,0
3917,17807,366,0
3918,174,1782,2
3919,1989,1782,1
3920,2164,1782,2
3921,2280,1782,1
3922,2556,1782,0
3923,2699,1782,0
3924,2724,1782,0
3925,4438,1782,0
3926,7703,1782,2
3927,7871,1782,2
3928,9174,1782,0
3929,15755,1782,0
3930,16517,1782,2
3931,17748,1782,2
3932,18272,1782,2
3933,2280,1241,1
3934,3755,1241,1
3935,4196,1241,0
3936,4271,1241,1
3937,5461,1241,0
3938,5656,1241,2
3939,6321,1241,1
3940,6467,1241,2
3941,9053,1241,1
3942,9638,1241,1
3943,15126,1241,1
3944,15456,1241,2
3945,15922,1241,2
3946,16291,1241,1
3947,16433,1241,0
3948,16681,1241,1
3949,2199,1351,2
3950,2333,1351,1
3951,2678,1351,2
3952,2724,1351,1
3953,3110,1351,2
3954,3259,1351,1
3955,4352,1351,0
3956,5483,1351,0
3957,7096,1351,2
3958,8798,1351,0
3959,9050,1351,2
3960,9879,1351,0
3961,14611,1351,1
3962,16042,1351,2
3963,17401,1351,2
3964,17748,1351,2
3965,18006,1351,2
3966,18072,1351,1
3967,18443,1351,2
3968,18885,1351,0
3969,18919,1351,2
3970,18991,1351,2
3971,566,764,0
3972,922,764,1
3973,1196,764,0
3974,2285,764,2
3975,2471,764,0
3976,4872,764,2
3977,5656,764,2
3978,5707,764,1
3979,6709,764,2
3980,11675,764,0
3981,11802,764,0
3982,12390,764,2
3983,15456,764,1
3984,16019,764,1
3985,18085,764,1
3986,19024,764,2
3987,150,979,0
3988,202,979,0
3989,1592,979,2
3990,2387,979,2
3991,7291,979,0
3992,7367,979,1
3993,8467,979,1
3994,9635,979,2
3995,11721,979,1
3996,12664,979,1
3997,16242,979,0
3998,16253,979,1
3999,18402,979,0
4000,1555,1594,0
4001,3716,1594,1
4002,4184,1594,1
4003,4352,1594,2
4004,4872,1594,0
4005,6836,1594,0
4006,11441,1594,2
4007,11583,1594,2
4008,11675,1594,2
4009,12166,1594,0
4010,15139,1594,1
4011,16588,1594,1
4012,17091,1594,0
4013,18023,1594,1
4014,18085,1594,1
4015,18885,1594,0
4016,281,274,2
4017,497,274,1
4018,889,274,1
4019,7251,274,2
4020,8589,274,1
4021,10901,274,0
4022,11697,274,2
4023,11775,274,1
4024,13195,274,2
4025,1553,488,1
4026,2026,488,1
4027,2346,488,0
4028,6705,488,0
4029,6864,488,1
4030,7443,488,2
4031,14747,488,0
4032,265,1335,2
4033,1975,1335,2
4034,3622,1335,0
4035,6305,1335,2
4036,11942,1335,2
4037,14765,1335,1
4038,18130,1335,1
4039,18134,1335,0
4040,695,1521,0
4041,795,1521,2
4042,7061,1521,2
4043,11350,1521,1
4044,12352,1521,0
4045,15357,1521,2
4046,15692,1521,1
4047,18033,1521,0
4048,18130,1521,0
4049,1317,1626,1
4050,2578,1626,1
4051,10532,1626,0
4052,10901,1626,0
4053,12472,1626,0
4054,14142,1626,2
4055,15311,1626,2
4056,15616,1626,0
4057,2255,11,2
4058,2675,11,0
4059,3649,11,0
4060,7017,11,1
4061,7061,11,0
4062,7836,11,2
4063,8433,11,0
4064,11640,11,2
4065,11674,11,2
4066,11875,11,1
4067,11879,11,2
4068,13699,11,0
4069,14640,11,0
4070,14763,11,0
4071,15701,11,2
4072,781,1945,1
4073,7456,1945,2
4074,13640,1945,2
4075,14663,1945,0
4076,17143,1945,2
4077,17331,1945,1
4078,2162,1570,1
4079,9917,1570,2
4080,10385,1570,2
4081,14300,1570,0
4082,14357,1570,0
4083,15477,1570,0
4084,2162,318,2
4085,3141,318,2
4086,3469,318,1
4087,6481,318,1
4088,6794,318,1
4089,7836,318,0
4090,11203,318,0
4091,12352,318,0
4092,12919,318,1
4093,14720,318,0
4094,14763,318,0
4095,1586,173,2
4096,2642,173,1
4097,3120,173,2
4098,10499,173,0
4099,13309,173,2
4100,13640,173,0
4101,14663,173,0
4102,18500,173,1
4103,7572,984,2
4104,9189,984,0
4105,11870,984,2
4106,12734,984,0
4107,13079,984,1
4108,7634,396,2
4109,10063,396,1
4110,10341,396,1
4111,11350,396,2
4112,12919,396,1
4113,13640,396,2
4114,14640,396,2
4115,14691,396,0
4116,1060,659,1
4117,7634,659,1
4118,11396,659,1
4119,11797,659,1
4120,16354,659,0
4121,281,119,1
4122,582,119,0
4123,889,119,0
4124,1586,119,0
4125,10136,119,2
4126,11396,119,1
4127,14810,119,1
4128,15809,119,0
4129,17331,119,2
4130,18559,119,2
4131,1586,571,2
4132,2255,571,2
4133,2711,571,1
4134,8589,571,0
4135,8956,571,0
4136,9357,571,0
4137,10136,571,2
4138,13640,571,0
4139,14357,571,0
4140,15616,571,0
4141,6864,1887,0
4142,8614,1887,0
4143,9134,1887,2
4144,12618,1887,0
4145,3120,1900,2
4146,7339,1900,2
4147,9289,1900,0
4148,13699,1900,1
4149,15565,1900,1
4150,18046,1900,2
4151,695,1902,0
4152,1060,1902,2
4153,1365,1902,1
4154,7542,1902,2
4155,8386,1902,0
4156,11553,1902,0
4157,13173,1902,0
4158,17547,1902,2
4159,1102,1027,2
4160,3781,1027,0
4161,3810,1027,0
4162,4017,1027,1
4163,7226,1027,2
4164,8433,1027,2
4165,10474,1027,2
4166,11379,1027,2
4167,11853,1027,2
4168,11952,1027,1
4169,12206,1027,0
4170,13146,1027,1
4171,14300,1027,2
4172,14775,1027,1
4173,18046,1027,1
4174,172,1853,1
4175,1850,1853,0
4176,2711,1853,1
4177,6401,1853,1
4178,10027,1853,1
4179,14720,1853,2
4180,15060,1853,2
4181,7017,15,2
4182,11754,15,2
4183,11942,15,2
4184,12618,15,2
4185,497,1092,0
4186,1553,1092,0
4187,8529,1092,0
4188,13933,1092,1
4189,14142,1092,2
4190,14357,1092,2
4191,17331,1092,2
4192,5988,1773,0
4193,6023,1773,1
4194,7139,1773,1
4195,7279,1773,1
4196,7838,1773,0
4197,10027,1773,1
4198,11324,1773,1
4199,11832,1773,0
4200,13307,1773,2
4201,15560,1773,1
4202,18130,1773,2
4203,18729,1773,0
4204,2885,60,1
4205,6204,60,2
4206,7628,60,0
4207,14128,60,0
4208,1060,351,0
4209,2081,351,1
4210,2545,351,2
4211,8816,351,1
4212,14357,351,0
4213,18748,351,0
4214,497,464,2
4215,2642,464,2
4216,6904,464,2
4217,7935,464,1
4218,8614,464,1
4219,8956,464,1
4220,9923,464,2
4221,11674,464,1
4222,11870,464,0
4223,14294,464,1
4224,14300,464,0
